_id,Collection_date,forcens_lat,forcens_long,ind_area,ind_area_log,ind_diam,IRN,Lat_decimal,Long_decimal,num_neighb_300km,ocean,pp_value,rel_abund_median_300km,rel_abund_nearest,Sea_Depth_meters,species,title_abbrev,tmn_0m,total_ind,Vessel,ZF_PF_no_
135,01/04/1894,7.033333333,73.4,721354.068,13.48889,1113.84908,5271467,7.08333,73.80417,13,Indian,730.6801201,0.06779661,0.066815145,-2658,menardii,G. menardii,28.5,21,HMS Egeria,5764
118,31/07/2005,-12.3,64.73333333,726153.3324,13.49552,1081.34322,5271466,-12.11667,64.125,5,Indian,410.9044846,0.04,0.047904192,-3322,menardii,G. menardii,27.745,15,HMS Sealark,5763
116,31/07/2005,-12.3,64.73333333,664255.4688,13.40642,1025.40314,5271466,-12.11667,64.125,5,Indian,410.9044846,0.04,0.047904192,-3322,menardii,G. menardii,27.745,15,HMS Sealark,5763
159,12/11/2005,-2.833333333,67.71666667,799872.9624,13.59221,1147.05593,5271468,-2.70167,67.38333,4,Indian,485.1099393,0.067227965,0.036363636,-3594,menardii,G. menardii,29.326,19,HMS Sealark,5765
138,01/04/1894,7.033333333,73.4,997288.4736,13.8128,1239.77792,5271467,7.08333,73.80417,13,Indian,730.6801201,0.06779661,0.066815145,-2658,menardii,G. menardii,28.5,21,HMS Egeria,5764
145,01/04/1894,7.033333333,73.4,1041227.37,13.85591,1379.99857,5271467,7.08333,73.80417,13,Indian,730.6801201,0.06779661,0.066815145,-2658,menardii,G. menardii,28.5,21,HMS Egeria,5764
122,31/07/2005,-12.3,64.73333333,802748.5272,13.5958,1161.35828,5271466,-12.11667,64.125,5,Indian,410.9044846,0.04,0.047904192,-3322,menardii,G. menardii,27.745,15,HMS Sealark,5763
117,31/07/2005,-12.3,64.73333333,785741.4252,13.57438,1069.28162,5271466,-12.11667,64.125,5,Indian,410.9044846,0.04,0.047904192,-3322,menardii,G. menardii,27.745,15,HMS Sealark,5763
161,12/11/2005,-2.833333333,67.71666667,860033.5056,13.66473,1166.36832,5271468,-2.70167,67.38333,4,Indian,485.1099393,0.067227965,0.036363636,-3594,menardii,G. menardii,29.326,19,HMS Sealark,5765
139,01/04/1894,7.033333333,73.4,1012072.338,13.82751,1257.86047,5271467,7.08333,73.80417,13,Indian,730.6801201,0.06779661,0.066815145,-2658,menardii,G. menardii,28.5,21,HMS Egeria,5764
146,12/11/2005,-2.833333333,67.71666667,468524.0268,13.05734,864.36161,5271468,-2.70167,67.38333,4,Indian,485.1099393,0.067227965,0.036363636,-3594,menardii,G. menardii,29.326,19,HMS Sealark,5765
130,01/04/1894,7.033333333,73.4,586249.1172,13.2815,1007.89212,5271467,7.08333,73.80417,13,Indian,730.6801201,0.06779661,0.066815145,-2658,menardii,G. menardii,28.5,21,HMS Egeria,5764
119,31/07/2005,-12.3,64.73333333,798322.0212,13.59027,1083.65528,5271466,-12.11667,64.125,5,Indian,410.9044846,0.04,0.047904192,-3322,menardii,G. menardii,27.745,15,HMS Sealark,5763
163,12/11/2005,-2.833333333,67.71666667,1010874.186,13.82633,1254.49034,5271468,-2.70167,67.38333,4,Indian,485.1099393,0.067227965,0.036363636,-3594,menardii,G. menardii,29.326,19,HMS Sealark,5765
141,01/04/1894,7.033333333,73.4,937580.5656,13.75106,1297.3886,5271467,7.08333,73.80417,13,Indian,730.6801201,0.06779661,0.066815145,-2658,menardii,G. menardii,28.5,21,HMS Egeria,5764
148,12/11/2005,-2.833333333,67.71666667,549259.5024,13.21633,952.0235,5271468,-2.70167,67.38333,4,Indian,485.1099393,0.067227965,0.036363636,-3594,menardii,G. menardii,29.326,19,HMS Sealark,5765
133,01/04/1894,7.033333333,73.4,684064.9152,13.43581,1072.94504,5271467,7.08333,73.80417,13,Indian,730.6801201,0.06779661,0.066815145,-2658,menardii,G. menardii,28.5,21,HMS Egeria,5764
120,31/07/2005,-12.3,64.73333333,691320.3912,13.44636,1115.76872,5271466,-12.11667,64.125,5,Indian,410.9044846,0.04,0.047904192,-3322,menardii,G. menardii,27.745,15,HMS Sealark,5763
180,09/11/2005,-6.266666667,63.43333333,749384.1684,13.52701,1171.22907,5271469,-7.59167,61.48333,1,Indian,505.0723557,0.14021164,0.14021164,-3507,menardii,G. menardii,25.145,18,HMS Sealark,5766
150,12/11/2005,-2.833333333,67.71666667,639546.912,13.36852,992.43851,5271468,-2.70167,67.38333,4,Indian,485.1099393,0.067227965,0.036363636,-3594,menardii,G. menardii,29.326,19,HMS Sealark,5765
149,12/11/2005,-2.833333333,67.71666667,596486.6604,13.29881,986.96719,5271468,-2.70167,67.38333,4,Indian,485.1099393,0.067227965,0.036363636,-3594,menardii,G. menardii,29.326,19,HMS Sealark,5765
156,12/11/2005,-2.833333333,67.71666667,797190.4332,13.58885,1132.80511,5271468,-2.70167,67.38333,4,Indian,485.1099393,0.067227965,0.036363636,-3594,menardii,G. menardii,29.326,19,HMS Sealark,5765
123,31/07/2005,-12.3,64.73333333,775037.934,13.56067,1161.7365,5271466,-12.11667,64.125,5,Indian,410.9044846,0.04,0.047904192,-3322,menardii,G. menardii,27.745,15,HMS Sealark,5763
184,29/07/2005,-5.716666667,65.96666667,280700.388,12.54504,674.17034,5271470,-8.41667,65.63333,1,Indian,484.0872014,0.19138756,0.19138756,-3694,menardii,G. menardii,29.218,18,HMS Sealark,5767
151,12/11/2005,-2.833333333,67.71666667,575432.4672,13.26288,1004.65412,5271468,-2.70167,67.38333,4,Indian,485.1099393,0.067227965,0.036363636,-3594,menardii,G. menardii,29.326,19,HMS Sealark,5765
166,09/11/2005,-6.266666667,63.43333333,381478.284,12.85181,794.03665,5271469,-7.59167,61.48333,1,Indian,505.0723557,0.14021164,0.14021164,-3507,menardii,G. menardii,25.145,18,HMS Sealark,5766
158,12/11/2005,-2.833333333,67.71666667,756127.1016,13.53596,1142.40699,5271468,-2.70167,67.38333,4,Indian,485.1099393,0.067227965,0.036363636,-3594,menardii,G. menardii,29.326,19,HMS Sealark,5765
126,01/04/1894,7.033333333,73.4,400635.4032,12.90081,824.24842,5271467,7.08333,73.80417,13,Indian,730.6801201,0.06779661,0.066815145,-2658,menardii,G. menardii,28.5,21,HMS Egeria,5764
185,29/07/2005,-5.716666667,65.96666667,353607.9372,12.77594,772.98884,5271470,-8.41667,65.63333,1,Indian,484.0872014,0.19138756,0.19138756,-3694,menardii,G. menardii,29.218,18,HMS Sealark,5767
153,12/11/2005,-2.833333333,67.71666667,759228.984,13.54006,1098.34391,5271468,-2.70167,67.38333,4,Indian,485.1099393,0.067227965,0.036363636,-3594,menardii,G. menardii,29.326,19,HMS Sealark,5765
169,09/11/2005,-6.266666667,63.43333333,521236.0584,13.16396,884.71432,5271469,-7.59167,61.48333,1,Indian,505.0723557,0.14021164,0.14021164,-3507,menardii,G. menardii,25.145,18,HMS Sealark,5766
167,09/11/2005,-6.266666667,63.43333333,400681.998,12.90092,813.97262,5271469,-7.59167,61.48333,1,Indian,505.0723557,0.14021164,0.14021164,-3507,menardii,G. menardii,25.145,18,HMS Sealark,5766
127,01/04/1894,7.033333333,73.4,514992.3552,13.15191,897.99197,5271467,7.08333,73.80417,13,Indian,730.6801201,0.06779661,0.066815145,-2658,menardii,G. menardii,28.5,21,HMS Egeria,5764
213,12/11/1887,-22.4,57.633,621847.5444,13.34045,954.00711,5271471,-23.23472,56.30417,2,Indian,312.1701291,0.044458653,0.053117783,-4646,menardii,G. menardii,24.068,16,HMS Egeria,5768
157,12/11/2005,-2.833333333,67.71666667,758396.934,13.53896,1137.97889,5271468,-2.70167,67.38333,4,Indian,485.1099393,0.067227965,0.036363636,-3594,menardii,G. menardii,29.326,19,HMS Sealark,5765
171,09/11/2005,-6.266666667,63.43333333,544380.3612,13.2074,934.0669,5271469,-7.59167,61.48333,1,Indian,505.0723557,0.14021164,0.14021164,-3507,menardii,G. menardii,25.145,18,HMS Sealark,5766
168,09/11/2005,-6.266666667,63.43333333,432958.8816,12.9784,846.38551,5271469,-7.59167,61.48333,1,Indian,505.0723557,0.14021164,0.14021164,-3507,menardii,G. menardii,25.145,18,HMS Sealark,5766
140,01/04/1894,7.033333333,73.4,983276.7516,13.79865,1277.4648,5271467,7.08333,73.80417,13,Indian,730.6801201,0.06779661,0.066815145,-2658,menardii,G. menardii,28.5,21,HMS Egeria,5764
217,16/11/1887,-31.85,54.1,357222.3624,12.78611,715.72102,5271472,-29.93333,54.1,1,Indian,261.7473513,0.002232143,0.002232143,-4211,menardii,G. menardii,22.412,3,HMS Egeria,5769
162,12/11/2005,-2.833333333,67.71666667,873925.4124,13.68075,1167.59752,5271468,-2.70167,67.38333,4,Indian,485.1099393,0.067227965,0.036363636,-3594,menardii,G. menardii,29.326,19,HMS Sealark,5765
173,09/11/2005,-6.266666667,63.43333333,616588.9884,13.33196,977.03343,5271469,-7.59167,61.48333,1,Indian,505.0723557,0.14021164,0.14021164,-3507,menardii,G. menardii,25.145,18,HMS Sealark,5766
170,09/11/2005,-6.266666667,63.43333333,525922.164,13.17291,932.23722,5271469,-7.59167,61.48333,1,Indian,505.0723557,0.14021164,0.14021164,-3507,menardii,G. menardii,25.145,18,HMS Sealark,5766
142,01/04/1894,7.033333333,73.4,1100682.335,13.91144,1341.14594,5271467,7.08333,73.80417,13,Indian,730.6801201,0.06779661,0.066815145,-2658,menardii,G. menardii,28.5,21,HMS Egeria,5764
218,16/11/1887,-31.85,54.1,384447.0384,12.85956,804.21956,5271472,-29.93333,54.1,1,Indian,261.7473513,0.002232143,0.002232143,-4211,menardii,G. menardii,22.412,3,HMS Egeria,5769
164,12/11/2005,-2.833333333,67.71666667,989573.706,13.80503,1380.51217,5271468,-2.70167,67.38333,4,Indian,485.1099393,0.067227965,0.036363636,-3594,menardii,G. menardii,29.326,19,HMS Sealark,5765
177,09/11/2005,-6.266666667,63.43333333,716761.152,13.4825,1091.24241,5271469,-7.59167,61.48333,1,Indian,505.0723557,0.14021164,0.14021164,-3507,menardii,G. menardii,25.145,18,HMS Sealark,5766
174,09/11/2005,-6.266666667,63.43333333,572956.2864,13.25856,983.43698,5271469,-7.59167,61.48333,1,Indian,505.0723557,0.14021164,0.14021164,-3507,menardii,G. menardii,25.145,18,HMS Sealark,5766
143,01/04/1894,7.033333333,73.4,964984.9644,13.77987,1349.34987,5271467,7.08333,73.80417,13,Indian,730.6801201,0.06779661,0.066815145,-2658,menardii,G. menardii,28.5,21,HMS Egeria,5764
229,17/04/1891,-25.48333333,110.0166667,319547.1384,12.67466,766.39898,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
172,09/11/2005,-6.266666667,63.43333333,578414.5344,13.26805,961.56846,5271469,-7.59167,61.48333,1,Indian,505.0723557,0.14021164,0.14021164,-3507,menardii,G. menardii,25.145,18,HMS Sealark,5766
179,09/11/2005,-6.266666667,63.43333333,703128.8448,13.4633,1133.75076,5271469,-7.59167,61.48333,1,Indian,505.0723557,0.14021164,0.14021164,-3507,menardii,G. menardii,25.145,18,HMS Sealark,5766
178,09/11/2005,-6.266666667,63.43333333,757584.8532,13.53789,1101.42131,5271469,-7.59167,61.48333,1,Indian,505.0723557,0.14021164,0.14021164,-3507,menardii,G. menardii,25.145,18,HMS Sealark,5766
144,01/04/1894,7.033333333,73.4,1159797.823,13.96376,1374.88827,5271467,7.08333,73.80417,13,Indian,730.6801201,0.06779661,0.066815145,-2658,menardii,G. menardii,28.5,21,HMS Egeria,5764
231,17/04/1891,-25.48333333,110.0166667,394045.5672,12.88422,772.83813,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
175,09/11/2005,-6.266666667,63.43333333,619491.1788,13.33665,1015.27508,5271469,-7.59167,61.48333,1,Indian,505.0723557,0.14021164,0.14021164,-3507,menardii,G. menardii,25.145,18,HMS Sealark,5766
182,09/11/2005,-6.266666667,63.43333333,960911.2476,13.77564,1227.5216,5271469,-7.59167,61.48333,1,Indian,505.0723557,0.14021164,0.14021164,-3507,menardii,G. menardii,25.145,18,HMS Sealark,5766
181,09/11/2005,-6.266666667,63.43333333,883763.5716,13.69194,1205.65252,5271469,-7.59167,61.48333,1,Indian,505.0723557,0.14021164,0.14021164,-3507,menardii,G. menardii,25.145,18,HMS Sealark,5766
147,12/11/2005,-2.833333333,67.71666667,475939.2564,13.07305,939.97371,5271468,-2.70167,67.38333,4,Indian,485.1099393,0.067227965,0.036363636,-3594,menardii,G. menardii,29.326,19,HMS Sealark,5765
233,17/04/1891,-25.48333333,110.0166667,390437.7984,12.87502,799.79168,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
176,09/11/2005,-6.266666667,63.43333333,608321.7396,13.31846,1024.26325,5271469,-7.59167,61.48333,1,Indian,505.0723557,0.14021164,0.14021164,-3507,menardii,G. menardii,25.145,18,HMS Sealark,5766
187,29/07/2005,-5.716666667,65.96666667,460203.5268,13.03942,837.51108,5271470,-8.41667,65.63333,1,Indian,484.0872014,0.19138756,0.19138756,-3694,menardii,G. menardii,29.218,18,HMS Sealark,5767
186,29/07/2005,-5.716666667,65.96666667,442936.8252,13.00118,817.33488,5271470,-8.41667,65.63333,1,Indian,484.0872014,0.19138756,0.19138756,-3694,menardii,G. menardii,29.218,18,HMS Sealark,5767
155,12/11/2005,-2.833333333,67.71666667,722711.9736,13.49077,1123.84101,5271468,-2.70167,67.38333,4,Indian,485.1099393,0.067227965,0.036363636,-3594,menardii,G. menardii,29.326,19,HMS Sealark,5765
235,17/04/1891,-25.48333333,110.0166667,381930.9192,12.853,835.61735,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
196,29/07/2005,-5.716666667,65.96666667,665833.0356,13.40879,1034.73762,5271470,-8.41667,65.63333,1,Indian,484.0872014,0.19138756,0.19138756,-3694,menardii,G. menardii,29.218,18,HMS Sealark,5767
188,29/07/2005,-5.716666667,65.96666667,437491.89,12.98881,839.98714,5271470,-8.41667,65.63333,1,Indian,484.0872014,0.19138756,0.19138756,-3694,menardii,G. menardii,29.218,18,HMS Sealark,5767
192,29/07/2005,-5.716666667,65.96666667,504248.9256,13.13083,940.83371,5271470,-8.41667,65.63333,1,Indian,484.0872014,0.19138756,0.19138756,-3694,menardii,G. menardii,29.218,18,HMS Sealark,5767
160,12/11/2005,-2.833333333,67.71666667,818064.9036,13.6147,1160.71903,5271468,-2.70167,67.38333,4,Indian,485.1099393,0.067227965,0.036363636,-3594,menardii,G. menardii,29.326,19,HMS Sealark,5765
237,17/04/1891,-25.48333333,110.0166667,451962.9036,13.02136,851.36091,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
197,29/07/2005,-5.716666667,65.96666667,693710.0388,13.44981,1052.57993,5271470,-8.41667,65.63333,1,Indian,484.0872014,0.19138756,0.19138756,-3694,menardii,G. menardii,29.218,18,HMS Sealark,5767
190,29/07/2005,-5.716666667,65.96666667,408536.55,12.92034,877.29105,5271470,-8.41667,65.63333,1,Indian,484.0872014,0.19138756,0.19138756,-3694,menardii,G. menardii,29.218,18,HMS Sealark,5767
199,29/07/2005,-5.716666667,65.96666667,846940.3668,13.64939,1179.06282,5271470,-8.41667,65.63333,1,Indian,484.0872014,0.19138756,0.19138756,-3694,menardii,G. menardii,29.218,18,HMS Sealark,5767
165,09/11/2005,-6.266666667,63.43333333,342331.9956,12.74354,706.34068,5271469,-7.59167,61.48333,1,Indian,505.0723557,0.14021164,0.14021164,-3507,menardii,G. menardii,25.145,18,HMS Sealark,5766
239,17/04/1891,-25.48333333,110.0166667,428998.3236,12.96921,864.97362,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
201,12/11/1887,-22.4,57.633,138113.6436,11.83583,453.72805,5271471,-23.23472,56.30417,2,Indian,312.1701291,0.044458653,0.053117783,-4646,menardii,G. menardii,24.068,16,HMS Egeria,5768
191,29/07/2005,-5.716666667,65.96666667,479666.8404,13.08085,886.80346,5271470,-8.41667,65.63333,1,Indian,484.0872014,0.19138756,0.19138756,-3694,menardii,G. menardii,29.218,18,HMS Sealark,5767
200,29/07/2005,-5.716666667,65.96666667,1214746.405,14.01005,1393.79232,5271470,-8.41667,65.63333,1,Indian,484.0872014,0.19138756,0.19138756,-3694,menardii,G. menardii,29.218,18,HMS Sealark,5767
183,29/07/2005,-5.716666667,65.96666667,221032.4184,12.30606,614.06168,5271470,-8.41667,65.63333,1,Indian,484.0872014,0.19138756,0.19138756,-3694,menardii,G. menardii,29.218,18,HMS Sealark,5767
245,17/04/1891,-25.48333333,110.0166667,584498.484,13.27851,937.38895,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
203,12/11/1887,-22.4,57.633,222996.0564,12.31491,577.65503,5271471,-23.23472,56.30417,2,Indian,312.1701291,0.044458653,0.053117783,-4646,menardii,G. menardii,24.068,16,HMS Egeria,5768
193,29/07/2005,-5.716666667,65.96666667,590988.474,13.28955,984.58019,5271470,-8.41667,65.63333,1,Indian,484.0872014,0.19138756,0.19138756,-3694,menardii,G. menardii,29.218,18,HMS Sealark,5767
205,12/11/1887,-22.4,57.633,241427.628,12.39433,599.4601,5271471,-23.23472,56.30417,2,Indian,312.1701291,0.044458653,0.053117783,-4646,menardii,G. menardii,24.068,16,HMS Egeria,5768
189,29/07/2005,-5.716666667,65.96666667,373104.5328,12.82961,872.82205,5271470,-8.41667,65.63333,1,Indian,484.0872014,0.19138756,0.19138756,-3694,menardii,G. menardii,29.218,18,HMS Sealark,5767
247,17/04/1891,-25.48333333,110.0166667,602404.2,13.30868,946.40646,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
212,12/11/1887,-22.4,57.633,514399.9356,13.15076,946.7897,5271471,-23.23472,56.30417,2,Indian,312.1701291,0.044458653,0.053117783,-4646,menardii,G. menardii,24.068,16,HMS Egeria,5768
194,29/07/2005,-5.716666667,65.96666667,607429.782,13.31699,1005.25024,5271470,-8.41667,65.63333,1,Indian,484.0872014,0.19138756,0.19138756,-3694,menardii,G. menardii,29.218,18,HMS Sealark,5767
208,12/11/1887,-22.4,57.633,287975.8332,12.57063,700.54958,5271471,-23.23472,56.30417,2,Indian,312.1701291,0.044458653,0.053117783,-4646,menardii,G. menardii,24.068,16,HMS Egeria,5768
204,12/11/1887,-22.4,57.633,217830.69,12.29147,598.69899,5271471,-23.23472,56.30417,2,Indian,312.1701291,0.044458653,0.053117783,-4646,menardii,G. menardii,24.068,16,HMS Egeria,5768
251,17/04/1891,-25.48333333,110.0166667,586089.3636,13.28123,986.44099,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
214,12/11/1887,-22.4,57.633,667483.8228,13.41127,1026.12669,5271471,-23.23472,56.30417,2,Indian,312.1701291,0.044458653,0.053117783,-4646,menardii,G. menardii,24.068,16,HMS Egeria,5768
195,29/07/2005,-5.716666667,65.96666667,645497.7336,13.37778,1021.37048,5271470,-8.41667,65.63333,1,Indian,484.0872014,0.19138756,0.19138756,-3694,menardii,G. menardii,29.218,18,HMS Sealark,5767
209,12/11/1887,-22.4,57.633,459564.5124,13.03803,836.52497,5271471,-23.23472,56.30417,2,Indian,312.1701291,0.044458653,0.053117783,-4646,menardii,G. menardii,24.068,16,HMS Egeria,5768
210,12/11/1887,-22.4,57.633,444108.3516,13.00382,843.7389,5271471,-23.23472,56.30417,2,Indian,312.1701291,0.044458653,0.053117783,-4646,menardii,G. menardii,24.068,16,HMS Egeria,5768
252,17/04/1891,-25.48333333,110.0166667,603975.1104,13.31129,1000.32493,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
215,12/11/1887,-22.4,57.633,694768.4064,13.45133,1062.66251,5271471,-23.23472,56.30417,2,Indian,312.1701291,0.044458653,0.053117783,-4646,menardii,G. menardii,24.068,16,HMS Egeria,5768
198,29/07/2005,-5.716666667,65.96666667,778812.1128,13.56553,1130.61711,5271470,-8.41667,65.63333,1,Indian,484.0872014,0.19138756,0.19138756,-3694,menardii,G. menardii,29.218,18,HMS Sealark,5767
222,17/04/1891,-25.48333333,110.0166667,270416.25,12.50772,640.26119,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
219,16/11/1887,-31.85,54.1,504901.2528,13.13212,926.53975,5271472,-29.93333,54.1,1,Indian,261.7473513,0.002232143,0.002232143,-4211,menardii,G. menardii,22.412,3,HMS Egeria,5769
253,17/04/1891,-25.48333333,110.0166667,610951.0176,13.32277,1006.79851,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
216,12/11/1887,-22.4,57.633,808100.2728,13.60244,1192.42342,5271471,-23.23472,56.30417,2,Indian,312.1701291,0.044458653,0.053117783,-4646,menardii,G. menardii,24.068,16,HMS Egeria,5768
202,12/11/1887,-22.4,57.633,150248.2608,11.92004,518.08559,5271471,-23.23472,56.30417,2,Indian,312.1701291,0.044458653,0.053117783,-4646,menardii,G. menardii,24.068,16,HMS Egeria,5768
228,17/04/1891,-25.48333333,110.0166667,350206.5168,12.76628,751.73692,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
221,17/04/1891,-25.48333333,110.0166667,259326.6876,12.46584,617.34823,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
257,17/04/1891,-25.48333333,110.0166667,680703.4332,13.43088,1019.03468,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
220,17/04/1891,-25.48333333,110.0166667,243231.5124,12.40177,611.76473,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
206,12/11/1887,-22.4,57.633,249914.538,12.42887,616.10162,5271471,-23.23472,56.30417,2,Indian,312.1701291,0.044458653,0.053117783,-4646,menardii,G. menardii,24.068,16,HMS Egeria,5768
230,17/04/1891,-25.48333333,110.0166667,368291.9556,12.81663,772.64431,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
244,17/04/1891,-25.48333333,110.0166667,518453.6832,13.15861,933.97425,5271474,-24.89167,110.39167,18,Indian,361.6253161,0.084418358,0.13,-3829,menardii,G. menardii,24.117,68,HMS Penguin,5770
